rank,team,conf,record,adjoe,oe Rank,adjde,de Rank,barthag,rank,proj. W,Proj. L,Pro Con W,Pro Con L,Con Rec.,sos,ncsos,consos,Proj. SOS,Proj. Noncon SOS,Proj. Con SOS,elite SOS,elite noncon SOS,Opp OE,Opp DE,Opp Proj. OE,Opp Proj DE,Con Adj OE,Con Adj DE,Qual O,Qual D,Qual Barthag,Qual Games,FUN,ConPF,ConPA,ConPoss,ConOE,ConDE,ConSOSRemain,Conf Win%,WAB,WAB Rk,"Fun Rk, adjt"
81,Santa Clara,WCC,23-10,109.69411043029575,79,99.52911204113195,88,0.7536775495351206,81,23,10,11,5,11-5,0.5892273044368287,0.5093406698980952,0.6507309917111497,0.5892273044368287,0.5093406698980952,0.6507309917111497,0.8005519211822004,0.8575629032508421,107.78552080123362,102.58560541993968,107.78552080123362,102.58560541993968,113.84778791188408,100.52898675243976,133.96289912308288,126.6834401424832,0.6553234269068977,5,0.059749877636323445,1291.0,1228.0,1152.4875000000002,1.1201856853111203,1.0655213180186334,0,0.6875,0.09878622529467773,51,52,69.78870646479166
82,Yale,Ivy,21-9,107.73402338455998,111,97.76369809923017,62,0.7533926940590832,82,21,9,10,4,10-4,0.46871302143648236,0.41482483132916786,0.4694099771528399,0.46871302143648236,0.41482483132916786,0.4694099771528399,0.8538361473654345,0.8531943178402568,103.85638835092222,103.85445545070313,103.85638835092222,103.85445545070313,108.75556093293542,100.86268561741794,102.5072659607207,99.15990083006271,0.594307102208621,2,-0.011645316962218932,1071.0,957.0,968.2375,1.1061335674356756,0.9883938599775366,0,0.7142857142857143,-2.00693894163989,82,193,66.03794264551816
83,Oral Roberts,Sum,30-5,111.7578910906038,47,101.63513968202248,125,0.7487343165493116,83,30,5,18,0,18-0,0.36679346735067586,0.430734536315132,0.29111681731414596,0.36679346735067586,0.430734536315132,0.29111681731414596,0.8695669991810738,0.7756972121105747,103.60305375370045,106.37365815520819,103.60305375370045,106.37365815520819,111.53775138992606,100.4155513490571,100.24318839985801,104.81916311699031,0.37441295066118196,5,0.08606381396720209,1507.0,1202.0,1262.5625,1.1936042770159894,0.9520320776199198,0,1.0,1.5960636477531,34,24,70.18700508538794
84,Florida,SEC,16-17,105.68859598499714,147,96.20634075679725,42,0.7466869381356912,84,16,17,9,9,9-9,0.6929240043269267,0.611586720492659,0.7428253529117266,0.6929240043269267,0.611586720492659,0.7428253529117266,0.6972244034342652,0.7448408852355166,109.02972360068392,99.64156534133636,109.02972360068392,99.64156534133636,107.66091908418213,97.44428912085112,112.58093875654733,104.73516674976983,0.6965094682600851,14,-0.017801093591820694,1266.0,1258.0,1227.4374999999998,1.0314170782626408,1.024899434798106,0,0.5,-2.928593555663736,95,211,69.40954327982836
85,Wake Forest,ACC,19-14,111.36551416147483,53,101.53731991655134,120,0.7431679926746586,85,19,14,10,10,10-10,0.63260866951788,0.4875608858500252,0.7027557183427822,0.63260866951788,0.4875608858500252,0.7027557183427822,0.7629897275390383,0.8470013567782295,107.63800874961426,101.70004761434363,107.63800874961426,101.70004761434363,114.31758438344987,101.94319453509205,119.55372212194561,109.1948305830852,0.7392876130532037,10,0.003653907246582211,1535.0,1514.0,1400.3875,1.096125179637779,1.081129330274656,0,0.5,-3.011310589281088,98,165,69.44213434407614
86,Wichita St.,Amer,17-15,108.07913519345327,103,98.70437576796054,75,0.7395143174916703,86,17,15,9,9,9-9,0.5805731178444689,0.4997780843946134,0.6489846376600903,0.5805731178444689,0.4997780843946134,0.6489846376600903,0.7866318766141079,0.8423035246319706,105.85533456000994,101.9177078099063,105.85533456000994,101.9177078099063,110.4654151402471,101.37732898598253,118.91883254034116,107.06875720341479,0.7697950948178977,7,-0.08054877295250007,1322.0,1322.0,1253.2125000000003,1.0548889354359294,1.0548889354359294,0,0.5,-5.460878963872953,129,333,65.98980638274575
87,Hofstra,CAA,25-10,109.93042877786064,71,100.42208206466526,101,0.7389183289657303,87,25,10,16,2,16-2,0.45078075495600795,0.6059562037248513,0.3062346430098934,0.45078075495600795,0.6059562037248513,0.3062346430098934,0.8469714817599924,0.7558961697901089,102.69206762285762,104.1123142300651,102.69206762285762,104.1123142300651,108.48009311367436,97.94887212183123,115.31670886769336,109.33733683092254,0.6484676925295748,4,0.0056212881788451075,1359.0,1098.0,1201.1875,1.1313804048077423,0.9140954264009574,0,0.8888888888888888,-2.389779323182034,89,163,67.19009627182726
88,Toledo,MAC,27-8,119.8909699490444,5,109.61883836278182,294,0.7369343691866603,88,27,8,16,2,16-2,0.4275593743291305,0.43843865537605053,0.3773565067182249,0.4275593743291305,0.43843865537605053,0.3773565067182249,0.8789123156080102,0.8706330788954785,103.39017504866862,105.97261824278787,103.39017504866862,105.97261824278787,120.00260171250558,108.9200278806689,119.6663929872777,104.35724767568524,0.8283827858660862,2,0.0320493728476926,1553.0,1325.0,1241.5499999999997,1.2508557851073259,1.0672143691353553,0,0.8888888888888888,-1.1884470027122132,71,109,69.4507007397997
89,Louisiana,SB,26-8,110.75799954304537,62,101.5856810797501,121,0.7299005424062681,89,26,8,13,5,13-5,0.46250516538494374,0.37875933966929426,0.4778546965270134,0.46250516538494374,0.37875933966929426,0.4778546965270134,0.8534255596320256,0.8538947269240832,103.72410329942988,102.94204515238847,103.72410329942988,102.94204515238847,113.65429731566513,103.79405300423512,98.81721598340289,98.57273395594673,0.5071213216124574,3,0.06116625863320979,1372.0,1264.0,1220.4375,1.1241870230962256,1.0356941670507502,0,0.7222222222222222,0,52,49,68.3512322563992
90,South Alabama,SB,19-16,108.42276643808941,99,99.46422477863155,86,0.7294355510528715,90,19,16,9,9,9-9,0.48618757873374535,0.4673702524988331,0.46489314369315843,0.48618757873374535,0.4673702524988331,0.46489314369315843,0.8408159819878307,0.7780728204403253,103.74559759062915,102.99477969361583,103.74559759062915,102.99477969361583,105.99961449345537,98.208713425775,106.71313762622803,102.85365883150769,0.604350714703813,5,-0.13741367021552808,1253.0,1153.0,1188.05,1.054669416270359,0.9704978746685746,0,0.5,-7.904541093196501,174,362,65.4742643046429
91,Marshall,SB,24-8,109.60604811267285,82,100.64405114487633,104,0.7273024025887928,91,24,8,13,5,13-5,0.42952515138874275,0.40394617660711496,0.4466358391006888,0.42952515138874275,0.40394617660711496,0.4466358391006888,0.8986124023081699,0.9044671700899088,102.96069996776366,105.4294156494219,102.96069996776366,105.4294156494219,108.5017836101761,101.56033727661301,0,0,0,0,-0.0006998215042539613,1461.0,1307.0,1331.9499999999998,1.096888021322122,0.9812680656180789,0,0.7222222222222222,-2.7917702868194922,93,171,71.93828162454999
92,Bradley,MVC,25-10,106.02591190056643,138,97.77315302966382,63,0.7174575718746299,92,25,10,16,4,16-4,0.48167488694277094,0.4725245932252157,0.4449147139155376,0.48167488694277094,0.4725245932252157,0.4449147139155376,0.8370075641445747,0.7963084594878832,103.48021642664483,103.37042457708237,103.48021642664483,103.37042457708237,107.79908848953954,95.95500832522478,104.67550299224227,114.91888714917935,0.2547083445764087,6,0.04406667382611529,1443.0,1221.0,1309.5875,1.101873681598213,0.9323546536600265,0,0.8,-1.3905077201217046,72,85,65.21782174447819
93,Princeton,Ivy,23-9,109.10835909130077,88,101.00811931498475,110,0.7082948572469213,93,23,9,10,4,10-4,0.4691254296741414,0.34283661649950514,0.47580036552098715,0.4691254296741414,0.34283661649950514,0.47580036552098715,0.860528829393045,0.9194008846502547,103.93150012581431,103.67681001253192,103.93150012581431,103.67681001253192,106.77307830241783,102.09424980399784,106.08609519816575,92.21676155394968,0.8335854631891707,2,0.031542214962410275,1061.0,1008.0,997.875,1.0632594262808468,1.0101465614430665,0,0.7142857142857143,-3.191388746643728,100,113,66.95430721817134
94,Nebraska,B10,16-16,106.0169230307398,139,98.3640085409272,73,0.7029996896532658,94,16,16,9,11,9-11,0.7101723416136141,0.5545308571483324,0.8099839883753001,0.7101723416136141,0.5545308571483324,0.8099839883753001,0.6722933741627088,0.7501300342901484,109.75335039307026,99.46813382971152,109.75335039307026,99.46813382971152,105.46443086736431,98.26136389463969,112.08492274459185,106.3792094172928,0.6458476950942602,16,0.06503522319198246,1340.0,1447.0,1362.4875,0.9834952614244168,1.062028092000844,0,0.45,-2.077264302340912,86,46,66.79187235853446
95,Indiana St.,MVC,23-13,109.49522094193578,83,101.65175226852747,126,0.7015675220959576,95,23,13,13,7,13-7,0.39341313502841513,0.3136199724237955,0.42057137033069364,0.39341313502841513,0.3136199724237955,0.42057137033069364,0.905469374166162,0.9360369612490085,101.13003581097928,105.3611957990997,101.13003581097928,105.3611957990997,108.49194806152175,99.4117633692834,101.40724178861193,97.78547457758424,0.6030613784169266,1,-0.11304202359067994,1529.0,1342.0,1392.975,1.0976507116064538,0.9634056605466718,0,0.65,-6.870663395857541,157,357,70.4873974424504
96,Furman,SC,28-8,112.70069831780947,38,104.7643272766135,188,0.6984138995081658,96,28,8,15,3,15-3,0.40634720043949696,0.3713020931806718,0.376830982552546,0.40634720043949696,0.3713020931806718,0.376830982552546,0.8842989438165441,0.8851672702281259,103.62976781638154,106.05879733342259,103.62976781638154,106.05879733342259,114.94931559760262,103.86749941830058,103.3662619315682,105.17837643628131,0.4502007131609202,4,0.048832212162640554,1473.0,1256.0,1236.875,1.1909044972208187,1.0154623547246084,0,0.8333333333333334,-1.9937921894961148,81,71,68.23609337738982
97,UNLV,MWC,19-13,106.36127170457894,132,98.95737952596008,77,0.6963023126241554,97,19,13,7,11,7-11,0.6091079660044504,0.43856377417908243,0.7191974148889702,0.6091079660044504,0.43856377417908243,0.7191974148889702,0.7925705338752412,0.8981087811003777,106.89951495606627,101.29110979357057,106.89951495606627,101.29110979357057,107.19707741673753,101.15450625698581,118.27220441470624,111.25135750092156,0.6690212411327351,6,0.030174347660826828,1284.0,1332.0,1256.3125,1.0220387045420627,1.0602457589174668,0,0.3888888888888889,-3.4427953447736086,105,114,69.4430310921157
98,Saint Louis,A10,21-12,110.82289506477132,60,103.25432129830045,160,0.69285280717154,98,21,12,12,6,12-6,0.5559180371752143,0.5520070966435647,0.5470321522562303,0.5559180371752143,0.5520070966435647,0.5470321522562303,0.8199522093376626,0.7883490470387411,104.71472532645467,101.46303420273748,104.71472532645467,101.46303420273748,109.51796593860008,102.67789926770172,119.33466516005804,116.6726727727546,0.5644972491118002,6,0.0329965747574813,1341.0,1281.0,1249.2624999999998,1.073433325662141,1.0254049889434769,0,0.6666666666666666,-3.2824545422076086,102,105,69.09501026233201
99,Vermont,AE,23-11,109.72428376585725,77,102.46199142693501,140,0.6872955967686436,99,23,11,14,2,14-2,0.43586542427063063,0.584623475910336,0.30249215242576216,0.43586542427063063,0.584623475910336,0.30249215242576216,0.860728710998863,0.77924949018126,103.33805569711616,105.19878384708247,103.33805569711616,105.19878384708247,111.52264706172421,104.10149881827739,100.85157608660747,98.21554914270156,0.5755621189799323,3,-0.011906703247900441,1224.0,1051.0,1051.7125,1.1638161569820649,0.9993225334870508,0,0.875,-3.8258051169289145,113,194,64.48930889954991
100,Montana St.,BSky,25-10,105.14755146566117,155,98.19514531461004,68,0.6871201982083033,100,25,10,15,3,15-3,0.44708166761239965,0.4955967955543519,0.39476637885316346,0.44708166761239965,0.4955967955543519,0.39476637885316346,0.8672613112944578,0.8059878640121096,105.36280000512977,106.0079142227672,105.36280000512977,106.0079142227672,105.1547250496961,97.57970215280977,95.394055626083,98.60760232382559,0.4058811284387199,3,0.028588490119812016,1284.0,1158.0,1185.1625,1.0833957368715261,0.977081201944881,0,0.8333333333333334,-2.7010705457720356,92,120,66.25183032610076
101,UC Irvine,BW,23-12,105.94618438850725,140,99.06339092623554,79,0.6840549838154233,101,23,12,15,5,15-5,0.45960551434000213,0.4643721497626214,0.43809399888510187,0.45960551434000213,0.4643721497626214,0.43809399888510187,0.8596440909371794,0.8209554769108617,102.8280609552106,102.96977886176789,102.8280609552106,102.96977886176789,106.04996114634851,99.87874397122314,104.25873403096266,88.22895702038272,0.872117779324725,3,-0.01761224374633552,1472.0,1351.0,1386.725,1.0614938073518543,0.9742378625899152,0,0.75,-4.466854069297465,118,210,69.41693433077079
102,San Francisco,WCC,20-14,109.23939664380188,86,102.23155533766788,134,0.6818888678083573,102,20,14,7,9,7-9,0.5733256243627445,0.4453533312145233,0.6644443472455938,0.5733256243627445,0.4453533312145233,0.6644443472455938,0.785060312737543,0.8600675699255059,107.26412049879988,103.012609901547,107.26412049879988,103.012609901547,110.17554286128721,105.52862493363315,125.92362334912387,119.5720008345162,0.6445582455063404,6,0.028426153697222567,1211.0,1263.0,1119.9125000000001,1.0813344792561919,1.1277666782003057,0,0.4375,-3.731476647133755,108,122,68.63342668169662
103,San Jose St.,MWC,21-14,108.3895686077019,101,101.62510878956549,124,0.6772306609331096,103,21,14,10,8,10-8,0.6030527255663577,0.45094562631545754,0.7134698097859541,0.6030527255663577,0.45094562631545754,0.7134698097859541,0.7735850473120648,0.8414642634220999,106.90403090770413,101.44853417786196,106.90403090770413,101.44853417786196,108.99293072778788,101.30214512314036,113.06698162735331,113.02507311427925,0.5010658206818628,8,0.0661477609918868,1204.0,1217.0,1147.0624999999998,1.049637661417752,1.0609709584264155,0,0.5555555555555556,-2.100503061100835,87,44,62.472374859789696
104,Charlotte,CUSA,22-14,107.9512898167466,104,101.49028003166774,119,0.6703451115188713,104,22,14,9,11,9-11,0.5003750434321925,0.3607470089381247,0.5851575545132306,0.5003750434321925,0.3607470089381247,0.5851575545132306,0.8488120818439537,0.9112652907197685,104.04385042598959,103.80553879775786,104.04385042598959,103.80553879775786,107.16835752510583,102.1987134350951,117.07114979159432,110.53713423385435,0.6593612405383497,6,-0.023824061560249632,1313.0,1303.0,1252.3375,1.0484394182878016,1.0404543503648178,0,0.45,-6.480998461358731,149,227,60.32890533803166
105,Temple,Amer,16-16,107.55213632327676,116,101.1267262784641,114,0.6700507587097276,105,16,16,10,8,10-8,0.6318098017746239,0.5645874668679158,0.6693789805652821,0.6318098017746239,0.5645874668679158,0.6693789805652821,0.7683994046274055,0.8423550384136657,106.40773425492719,100.18045941795982,106.40773425492719,100.18045941795982,107.42901990033843,98.30161927696624,124.9962909537417,108.53411143133272,0.8353494544304355,8,-0.011200657779550371,1269.0,1258.0,1234.9250000000002,1.0275927687916269,1.0186853452638822,0,0.5555555555555556,-5.564739405300558,131,192,65.9428711075788
106,Tulane,Amer,20-11,108.74418203823275,94,102.36121338394635,137,0.6672200641281646,106,20,11,12,6,12-6,0.563925665225507,0.35225423513641857,0.6646874062415009,0.563925665225507,0.35225423513641857,0.6646874062415009,0.7929215299193951,0.9320906006830163,105.34107717345378,102.04196197462483,105.34107717345378,102.04196197462483,110.941147672669,102.45814245432055,119.33616489884314,115.10208180334031,0.6023910337165189,6,0.0787024381335023,1477.0,1454.0,1381.2375,1.0693309441714405,1.0526792097666042,0,0.6666666666666666,-2.0560918359413534,85,30,72.87632102977682
107,Southern Miss,SB,25-8,105.78198897587541,144,99.65091955303667,89,0.6652169305453728,107,25,8,14,4,14-4,0.45153703660496475,0.33182037412240223,0.4987256591930815,0.45153703660496475,0.33182037412240223,0.4987256591930815,0.8588065512173684,0.8828533011960599,104.0633425466125,104.27652574524359,104.0633425466125,104.27652574524359,106.34021554380706,101.6362307279326,111.15784858062044,96.74561832456132,0.8315932694849864,2,0.09868365241480637,1287.0,1227.0,1219.65,1.055220760054114,1.00602631902595,0,0.7777777777777778,-0.7549721939768314,68,18,68.51943137147502
108,Colorado St.,MWC,15-18,110.90710775129665,58,104.57300950153531,187,0.6629093257223789,108,15,18,6,12,6-12,0.6317719621535027,0.5048119758943961,0.7101561595780947,0.6317719621535027,0.5048119758943961,0.7101561595780947,0.753812301334812,0.7988972336705095,107.21891553060408,100.35766313934928,107.21891553060408,100.35766313934928,112.10568388926622,107.82555594755722,112.52522503859518,111.0298814179058,0.538386215554729,11,-0.041213185494854754,1272.0,1345.0,1190.5125,1.0684474123539232,1.1297655421509643,0,0.3333333333333333,-6.710788782527461,155,271,66.21851676669134
109,Colgate,Pat,26-9,112.4678609161779,41,106.13553574404143,215,0.6607036999228083,109,26,9,17,1,17-1,0.35195211125288184,0.4486505954542128,0.2710926311681514,0.35195211125288184,0.4486505954542128,0.2710926311681514,0.9026709882107585,0.8565577052451453,100.57927738547116,106.32304323001563,100.57927738547116,106.32304323001563,110.30626911580022,104.2449688981935,110.52586490796114,116.35936082170177,0.35629341531128744,2,-0.0027310358097166754,1380.0,1172.0,1201.7625000000003,1.1483134146722,0.9752342913013177,0,0.9444444444444444,-3.653704458321217,107,174,67.45218123327035
110,Washington,P12,16-16,103.90454014456591,174,98.27423829148569,71,0.6549055208225578,110,16,16,8,12,8-12,0.6690955207619483,0.5293504561049979,0.7400324526823872,0.6690955207619483,0.5293504561049979,0.7400324526823872,0.7150533360758423,0.8128514352862003,107.56966563766171,98.9802469173157,107.56966563766171,98.9802469173157,103.61553931953355,97.45824073514957,112.2925220290963,105.71563337922512,0.6668731674470508,12,0.04510229117308295,1367.0,1446.0,1415.8124999999998,0.965523330243235,1.021321679247782,0,0.4,-3.784233559621177,111,83,69.08748368046277
111,UNC Greensboro,SC,20-12,103.04506818323117,195,97.4660999487262,56,0.6547785438426094,111,20,12,14,4,14-4,0.42410168322826924,0.4885469906233965,0.38161204022444567,0.42410168322826924,0.4885469906233965,0.38161204022444567,0.8782798700312122,0.8235690771131385,104.6307132477077,106.62633997436215,104.6307132477077,106.62633997436215,104.6267263056997,95.65447653092463,99.398130921575,88.84445643329505,0.7842877641264646,2,-0.05821889859596585,1327.0,1142.0,1207.4125000000004,1.0990444442143836,0.9458242315695752,0,0.7777777777777778,-6.162901328525907,145,302,65.75298607354655
112,Akron,MAC,22-11,108.6448592786335,95,103.03304139429696,153,0.6479176793691368,112,22,11,13,5,13-5,0.43362268364537687,0.41410893544024874,0.42870762339999824,0.43362268364537687,0.41410893544024874,0.42870762339999824,0.8803367655852976,0.8767770011584906,104.19104735931852,105.94799515147619,104.19104735931852,105.94799515147619,109.38670619220265,102.3948544225392,0,0,0,0,-0.007204314186725513,1387.0,1239.0,1208.0749999999998,1.1481075264366867,1.0255985762473359,0,0.7222222222222222,-4.927911327658025,124,185,65.16983193496897
113,Mississippi,SEC,12-21,106.24343706253816,134,100.83268756590655,107,0.6459102625080931,113,12,21,3,15,3-15,0.6670312524740362,0.5615067746422553,0.742425666770223,0.6670312524740362,0.5615067746422553,0.742425666770223,0.718795693106237,0.7996001417432708,107.99438964742167,99.79799874523393,107.99438964742167,99.79799874523393,106.34918404915464,101.29496805357338,121.31607692827085,113.05088464020034,0.6924195121039588,13,-0.0843058679745402,1205.0,1304.0,1211.125,0.9949427185468056,1.0766849004025183,0,0.16666666666666666,-8.475283224821272,185,339,65.99028289684004
114,James Madison,SB,22-11,105.37330422790625,152,100.02190545497967,93,0.6455147285160611,114,22,11,12,6,12-6,0.4294541604966019,0.32435344956800727,0.4825734815545453,0.4294541604966019,0.32435344956800727,0.4825734815545453,0.8718666868330162,0.880055052814317,102.69612320652752,104.29376891455738,102.69612320652752,104.29376891455738,102.72272761644514,99.35699734388022,90.29290761586012,91.10078520703186,0.4744132829611743,2,0.001366412483527868,1306.0,1233.0,1267.5625000000002,1.0303239485232483,0.9727330999457618,0,0.6666666666666666,-4.652077119661346,121,169,70.38138731553602
115,Kennesaw St.,ASun,26-9,105.60515342718111,149,100.34442553247287,98,0.6428221953240406,115,26,9,15,3,15-3,0.4435977051041808,0.4460526673127132,0.40459995887755906,0.4435977051041808,0.4460526673127132,0.40459995887755906,0.8588888308786763,0.80197577309907,104.75104822755871,104.94788893831418,104.75104822755871,104.94788893831418,107.00354464371779,101.3097517833835,99.54834590235781,93.69417930170911,0.6675188584141977,4,0.09246091846014748,1413.0,1280.0,1276.5124999999998,1.1069221805505236,1.0027320531526327,0,0.8333333333333334,-1.426167754609827,73,22,68.42065707600366
116,Grand Canyon,WAC,24-12,111.34513700642754,55,105.95870548872561,212,0.6388163905976908,116,24,12,10,7,10-7,0.5041833998063925,0.4185158247395944,0.5336703610410743,0.5041833998063925,0.4185158247395944,0.5336703610410743,0.8537448417737779,0.8822073994934206,104.50049957667058,102.24133834488154,104.50049957667058,102.24133834488154,110.75880910564912,108.13474814010385,108.24951064212124,98.84286677204463,0.7398974859199822,2,0.05571372112388462,1267.0,1220.0,1148.1374999999998,1.1035263633493377,1.0625904998312485,0,0.5882352941176471,-3.759853894941878,109,57,64.86127508269104
117,Southern Utah,WAC,24-13,108.58795132134196,96,103.37613535829,162,0.6377571387448504,117,24,13,12,6,12-6,0.5097158362994884,0.41182975743319233,0.5674314814070668,0.5097158362994884,0.41182975743319233,0.5674314814070668,0.8432056818905227,0.8398164921121949,105.4261168603415,102.31733888681934,105.4261168603415,102.31733888681934,109.50995709889682,102.7161898211957,111.48727756007142,103.11709987760894,0.7104396661591728,4,0.05287549693260196,1404.0,1333.0,1303.6499999999999,1.076976182257508,1.0225137115023206,0,0.6666666666666666,-3.7896289533845247,112,62,71.57089661209672
118,Cal St. Fullerton,BW,20-13,104.0992827283315,167,99.25859388196295,81,0.6335764311465407,118,20,13,12,6,12-6,0.47846890657675456,0.4819129183357836,0.4521908510595558,0.47846890657675456,0.4819129183357836,0.4521908510595558,0.8610026612594658,0.8245646789510488,103.55609909539312,103.05163364285612,103.55609909539312,103.05163364285612,104.55122599435794,96.71127023645714,87.56271379441105,96.79916521954867,0.2398949178021464,2,-0.012455901190699503,1244.0,1129.0,1196.6249999999998,1.0395905149900764,0.9434868902120549,0,0.6666666666666666,-6.076351418024853,142,196,64.66769371140582
119,Penn,Ivy,17-13,109.90361198621382,73,104.88423298499995,191,0.6312504655330249,119,17,13,9,5,9-5,0.49235623812871143,0.4794376658244056,0.48664809072554166,0.49235623812871143,0.4794376658244056,0.48664809072554166,0.84083913668362,0.8251977925968447,104.06636482423929,104.03981599404261,104.06636482423929,104.03981599404261,110.19156956795675,102.47387736220489,101.74411011724294,108.99704126595354,0.31176348570497264,4,-0.037060199446808384,1066.0,1008.0,985.2750000000001,1.081931440460785,1.0230646266270838,0,0.6428571428571429,-6.031537004240638,139,260,66.8536609624307
120,UMass Lowell,AE,26-8,107.75691375796757,109,102.95904179008886,151,0.628032703687255,120,26,8,11,5,11-5,0.2851909656893732,0.23897845968178183,0.3097852065265379,0.2851909656893732,0.23897845968178183,0.3097852065265379,0.9277304162526417,0.928671719986736,98.43235223535878,107.31005509617327,98.43235223535878,107.31005509617327,108.52649119451809,106.6750056701334,101.86027636734542,100.76710273809628,0.5309817773739981,1,-0.013810252783233778,1234.0,1122.0,1092.9125,1.1290931341713084,1.0266146649434424,0,0.6875,-4.184371704058156,115,199,68.55199137708641
121,Duquesne,A10,20-13,107.7768870209368,107,102.98475891024333,152,0.627859647187908,121,20,13,10,8,10-8,0.4823862527582772,0.45051836249629507,0.5135696360877514,0.4823862527582772,0.45051836249629507,0.5135696360877514,0.8793187181879418,0.890185888973541,104.27799446614038,105.04258491971588,104.27799446614038,105.04258491971588,106.96563481871532,100.98631838362445,86.51584634269636,95.43317186528424,0.24450556328804862,2,-0.03455711363452718,1329.0,1266.0,1262.2750000000003,1.0528609059040221,1.0029510209740347,0,0.5555555555555556,-5.963467650332754,136,253,67.95265633498363
122,Middle Tennessee,CUSA,19-14,105.77863174720865,145,101.30399472412823,116,0.6217683799185062,122,19,14,11,9,11-9,0.5541920463718388,0.4488892598343392,0.5899353626563958,0.5541920463718388,0.4488892598343392,0.5899353626563958,0.8181350811091195,0.8804535590292617,106.59099716712727,102.49470190896021,106.59099716712727,102.49470190896021,105.81761978567044,100.19298556468772,114.98264534005823,109.33076945312298,0.6409841938104879,6,0.038846694645334745,1399.0,1371.0,1341.8874999999998,1.042561317547112,1.021695186817077,0,0.55,-5.191177996158989,126,95,66.82410174997179
123,Butler,BE,14-18,100.6266199293734,247,96.68132691190742,46,0.6130047743509314,123,14,18,6,14,6-14,0.6985721339911314,0.5371260136300231,0.7844546269336529,0.6985721339911314,0.5371260136300231,0.7844546269336529,0.6791443686324862,0.7831452117928582,109.83205685544497,99.87921959585553,109.83205685544497,99.87921959585553,96.88902741288713,97.58437576148394,104.85613460231589,103.59417767959368,0.5347547541261478,15,0.05738572668134617,1200.0,1402.0,1322.7250000000001,0.9072180536392673,1.059933092668544,0,0.3,-4.412829532047629,117,56,65.62610037813157
124,UC Santa Barbara,BW,27-8,110.02847793493832,70,105.73275480575069,206,0.6125352632344544,124,27,8,15,5,15-5,0.4352076319487096,0.3668317153893483,0.4451300440948466,0.4352076319487096,0.3668317153893483,0.4451300440948466,0.888799411001018,0.9121785373171266,102.31812153227982,103.9430566003397,102.31812153227982,103.9430566003397,112.03168333126254,106.83190004474955,98.92246062978904,97.81950684126147,0.5321907853593147,1,0.12523040067971658,1431.0,1317.0,1280.1,1.117881415514413,1.0288258729786737,0,0.75,-1.5126207906444602,74,5,64.44244250422973
125,Towson,CAA,21-12,107.66281797562296,115,103.78455818644535,169,0.6039381889664636,125,21,12,12,6,12-6,0.4148009187629605,0.4350986564220358,0.38233465377699827,0.4148009187629605,0.4350986564220358,0.38233465377699827,0.880347975402248,0.8676862028172836,101.39778109663462,105.60025026494445,101.39778109663462,105.60025026494445,107.57384809094836,103.88501448054467,119.55012031234205,106.46974449095808,0.7912638916096376,2,-0.010956203361856542,1313.0,1193.0,1191.5124999999998,1.101960743173068,1.0012484132562607,0,0.6666666666666666,-5.974010955146859,137,190,64.60361381689602
126,Tarleton St.,WAC,17-17,103.96703626093193,170,100.37580239232491,99,0.5997098563983582,126,17,17,8,9,8-9,0.5135568438140699,0.4668371664602512,0.5484673316009672,0.5135568438140699,0.4668371664602512,0.5484673316009672,0.8306459271256202,0.8010772777720713,105.6331651503544,102.09460600050588,105.6331651503544,102.09460600050588,102.91424302084822,100.02979392772586,90.62673084768257,91.75551130930785,0.4644722407128692,3,-0.052286915928642874,1153.0,1174.0,1154.45,0.9987439906448958,1.0169344709601975,0,0.47058823529411764,-7.696241198243259,167,292,66.37635929558596
127,Belmont,MVC,21-11,110.19917192877617,65,106.40949750518232,225,0.599273104906904,127,21,11,14,6,14-6,0.4569928261816708,0.47643035705267317,0.434073449406916,0.4569928261816708,0.47643035705267317,0.434073449406916,0.8814798383243451,0.8848488014276291,102.95543211056975,104.23740849870116,102.95543211056975,104.23740849870116,108.58385654625707,105.05502895671457,82.15269474166962,91.76058280488743,0.21892592827290416,1,0.03799957049657399,1506.0,1407.0,1377.0625,1.0936322788544457,1.0217401170970817,0,0.7,-5.054261401906909,125,96,68.32304856342992
128,Loyola Marymount,WCC,19-12,107.74289788637917,110,104.08128992563437,173,0.5981155230949537,128,19,12,9,7,9-7,0.5792128756873743,0.48454664898938266,0.6508878357820733,0.5792128756873743,0.48454664898938266,0.6508878357820733,0.7938033034126578,0.858118533597943,108.12557495651441,103.31300513021228,108.12557495651441,103.31300513021228,108.43788678601811,104.15920078708456,109.47005798124027,105.317673376593,0.6093790872332857,5,0.11143833281733417,1206.0,1222.0,1116.7375,1.0799314968826605,1.0942589462608716,0,0.5625,-2.9382195154217543,96,13,67.11034548442102
129,Eastern Washington,BSky,23-11,109.91807196637316,72,106.44562347371951,228,0.5912563821388758,129,23,11,16,2,16-2,0.46039637417755064,0.4786333680565726,0.40523895929003395,0.46039637417755064,0.4786333680565726,0.40523895929003395,0.860625982261543,0.8375590005413169,103.81916632317476,104.78127593539685,103.81916632317476,104.78127593539685,114.36179449210798,108.18522791226691,110.01060188970116,98.49983623928988,0.7809141139572329,3,0.08020674406584238,1444.0,1304.0,1222.3374999999999,1.1813431233190508,1.0668084714737134,0,0.8888888888888888,-4.164511696595849,114,27,68.51621504043429
